id,district_id,name_th,name_en,postcode_id
6632,819,เทพกระษัตรี,Thep Krasattri,836
6633,819,ศรีสุนทร,Si Sunthon,836
6634,819,เชิงทะเล,Choeng Thale,836
6635,819,ป่าคลอก,Pa Khlok,836
6636,819,ไม้ขาว,Mai Khao,836
6637,819,สาคู,Sakhu,836
6638,820,ตลาด,Talat,837
6639,820,มะขามเตี้ย,Makham Tia,837
6640,820,วัดประดู่,Wat Pradu,837
6641,820,ขุนทะเล,Khun Thale,838
6642,820,บางใบไม้,Bang Bai Mai,837
6643,820,บางชนะ,Bang Chana,837
6644,820,คลองน้อย,Khlong Noi,837
6645,820,บางไทร,Bang Sai,837
6646,820,บางโพธิ์,Bang Pho,837
6647,820,บางกุ้ง,Bang Kung,837
6648,820,คลองฉนาก,Khlong Chanak,837
6649,821,ท่าทองใหม่,Tha Thong,839
6650,821,ท่าทอง,Tha Thong Mai,840
6651,821,กะแดะ,Kadae,840
6652,821,ทุ่งกง,Thung Kong,839
6653,821,กรูด,Krut,840
6654,821,ช้างซ้าย,Chang Sai,840
6655,821,พลายวาส,Phlai Wat,840
6656,821,ป่าร่อน,Pa Ron,840
6657,821,ตะเคียนทอง,Takhian Thong,840
6658,821,ช้างขวา,Chang Khwa,840
6659,821,ท่าอุแท,Tha Uthae,840
6660,821,ทุ่งรัง,Thung Rung,839
6661,821,คลองสระ,Khlong Sa,840
6662,822,ดอนสัก,Don Sak,841
6663,822,ชลคราม,Chonlakhram,840
6664,822,ไชยคราม,Chaiyakhram,841
6665,822,ปากแพรก,Pak Phraek,842
6666,823,อ่างทอง,Ang Thong,843
6667,823,ลิปะน้อย,Lipa Noi,843
6668,823,ตลิ่งงาม,Taling Ngam,843
6669,823,หน้าเมือง,Na Mueang,843
6670,823,มะเร็ต,Maret,844
6671,823,บ่อผุด,Bo Phut,845
6672,823,แม่น้ำ,Mae Nam,846
6673,824,เกาะพะงัน,Ko Pha-ngan,847
6674,824,บ้านใต้,Ban Tai,847
6675,824,เกาะเต่า,Koh Tao,848
6676,825,ตลาดไชยา,Talat Chaiya,849
6677,825,พุมเรียง,Phumriang,849
6678,825,เลม็ด,Lamet,849
6679,825,เวียง,Wiang,849
6680,825,ทุ่ง,Thung,849
6681,825,ป่าเว,Pa We,849
6682,825,ตะกรบ,Takrop,849
6683,825,โมถ่าย,Mo Thai,849
6684,825,ปากหมาก,Pak Mak,849
6685,826,ท่าชนะ,Tha Chana,850
6686,826,สมอทอง,Samo Thong,850
6687,826,ประสงค์,Prasong,850
6688,826,คันธุลี,Khan Thuli,850
6689,826,วัง,Wang,850
6690,826,คลองพา,Khlong Pha,850
6691,827,ท่าขนอน,Tha Khanon,851
6692,827,บ้านยาง,Ban Yang,851
6693,827,น้ำหัก,Nam Hak,851
6694,827,กะเปา,Kapao,851
6695,827,ท่ากระดาน,Tha Kradan,851
6696,827,ย่านยาว,Yan Yao,851
6697,827,ถ้ำสิงขร,Tham Singkhon,851
6698,827,บ้านทำเนียบ,Ban Thamniap,851
6699,828,เขาวง,Khao Wong,852
6700,828,พระแสง,Phasaeng,852
6701,828,พรุไทย,Phru Thai,852
6702,828,เขาพัง,Khao Phang,852
6703,829,พนม,Phanom,853
6704,829,ต้นยวน,Ton Yuan,853
6705,829,คลองศก,Khlong Sok,853
6706,829,พลูเถื่อน,Phlu Thuean,853
6707,829,พังกาญจน์,Phang Kan,853
6708,829,คลองชะอุ่น,Khlong Cha-un,853
6709,830,ท่าฉาง,Tha Chang,854
6710,830,ท่าเคย,Tha Khoei,854
6711,830,คลองไทร,Khlong Sai,854
6712,830,เขาถ่าน,Khao Than,854
6713,830,เสวียด,Sawiat,854
6714,830,ปากฉลุย,Pak Chalui,854
6715,831,นาสาร,Na San,855
6716,831,พรุพี,Phru Phi,856
6717,831,ทุ่งเตา,Thung Tao,855
6718,831,ลำพูน,Lamphun,855
6719,831,ท่าชี,Tha Chi,855
6720,831,ควนศรี,Khuan Si,856
6721,831,ควนสุบรรณ,Khuan Suban,855
6722,831,คลองปราบ,Khlong Prap,855
6723,831,น้ำพุ,Nam Phu,855
6724,831,ทุ่งเตาใหม่,Thung Tao Mai,855
6725,831,เพิ่มพูนทรัพย์,Phoem Phun Sap,855
6726,832,บ้านนา,Ban Na,857
6727,832,ท่าเรือ,Tha Ruea,857
6728,832,ทรัพย์ทวี,Sap Thawi,857
6729,832,นาใต้,Na Tai,857
6730,833,เคียนซา,Khian Sa,858
6731,833,พ่วงพรมคร,Phuang Phromkhon,859
6732,833,เขาตอก,Khao Tok,858
6733,833,อรัญคามวารี,Aranyakham Wari,858
6734,833,บ้านเสด็จ,Ban Sadet,858
6735,834,เวียงสระ,Wiang Sa,860
6736,834,บ้านส้อง,Ban Song,860
6737,834,คลองฉนวน,Khlong Chanuan,860
6738,834,ทุ่งหลวง,Thung Luang,860
6739,834,เขานิพันธ์,*Khao Niphan,860
6740,835,อิปัน,Ipan,859
6741,835,สินปุน,Sin Pun,859
6742,835,บางสวรรค์,Bang Sawan,859
